gameid,player,champion,ally_win,player_wr,t_bint,is_main_h,mastery_points,smurf_count_a,smurf_count_e,hotstreak_count_a,hotstreak_count_e,4fun,veteran_count_a,veteran_count_e,inters_count_a,inters_count_e,break_count_a,break_count_e,a_sum_a,a_sum_e,d_sum_a,d_sum_e,m_sum_a,m_sum_e,wr_med_a,wr_min_a,wr_max_a,wr_med_e,wr_min_e,wr_max_e,max_med_kd_a,max_med_kd_e,4fun_a,4fun_e
NA1_3937691797,kazzymatazzy,Blitzcrank,True,0.47435897435897434,0.11383470309921621,False,105109,0,0,0,2,False,0,0,1,0,658927.0,83385.0,37,25,24,21,22,32,0.47435897435897434,0.4521276595744681,0.5041459369817579,0.514030612244898,0.4692737430167598,0.5535714285714286,1.375,1.4545454545454546,0,0
NA1_3937639675,kazzymatazzy,Nautilus,False,0.47435897435897434,0.11383470309921621,False,16279,0,0,0,1,False,0,0,1,1,302553.0,48863.0,34,27,23,23,25,22,0.486013986013986,0.44192634560906513,0.5214953271028038,0.4423076923076923,0.36,0.5330882352941176,1.375,3.1666666666666665,0,1
NA1_3937615417,kazzymatazzy,Seraphine,False,0.47435897435897434,0.11383470309921621,False,17411,0,0,2,1,False,0,0,0,1,302553.0,261011.0,25,32,15,30,20,30,0.49304174950298213,0.47435897435897434,0.5283018867924528,0.5094614264919942,0.4889705882352941,0.5201900237529691,1.375,2.2222222222222223,0,1
NA1_3936752038,kazzymatazzy,Seraphine,False,0.47435897435897434,0.11383470309921621,False,17411,0,0,0,0,False,0,0,0,1,302553.0,84778.0,24,32,18,17,21,29,0.47115384615384615,0.42857142857142855,0.5421686746987951,0.5046904315196998,0.45454545454545453,0.5319148936170213,1.375,1.5,0,1
NA1_3937681410,imnotborhaaa,Irelia,False,0.5148514851485149,0.13394725385056258,False,15145,0,0,1,1,False,0,0,1,2,29571.0,188532.0,30,34,25,18,26,24,0.4954128440366973,0.478494623655914,0.5148514851485149,0.4745762711864407,0.46534653465346537,0.5024875621890548,2.8,0.625,0,1
NA1_3928444348,imnotborhaaa,Aatrox,False,0.5148514851485149,0.13394725385056258,False,44274,0,0,0,2,False,0,0,1,1,198779.0,188416.0,28,32,18,12,30,30,0.4992412746585736,0.3870967741935484,0.581081081081081,0.5207207207207207,0.46601941747572817,0.5952380952380952,0.9375,1.3333333333333333,0,1
NA1_3928451659,imnotborhaaa,Mordekaiser,True,0.5148514851485149,0.13394725385056258,False,25116,0,0,1,0,False,0,0,0,1,168122.0,84394.0,33,26,20,26,24,24,0.4961038961038961,0.47980997624703087,0.5148514851485149,0.4903100775193798,0.39344262295081966,0.5099337748344371,2.0,2.75,0,1
NA1_3928397116,imnotborhaaa,Gangplank,False,0.5148514851485149,0.13394725385056258,False,45154,0,0,0,1,False,0,0,0,0,151633.0,83116.0,34,23,25,23,22,32,0.488,0.4367816091954023,0.5148514851485149,0.5099337748344371,0.45454545454545453,0.5134706814580031,3.625,2.4285714285714284,0,0
NA1_3928403714,imnotborhaaa,Chogath,False,0.5148514851485149,0.13394725385056258,False,16374,0,0,0,1,False,0,0,0,1,3362.0,51305.0,35,27,22,19,21,30,0.4583333333333333,0.40298507462686567,0.5148514851485149,0.4864864864864865,0.4074074074074074,0.5207373271889401,2.2,3.3333333333333335,0,0
NA1_3940203633,GEatcha,Morgana,False,0.515748031496063,0.12167531358203687,False,25771,0,1,0,0,False,0,0,2,0,185316.0,343805.0,28,29,23,26,27,22,0.5067567567567568,0.47368421052631576,0.515748031496063,0.5238095238095238,0.47761194029850745,0.5542168674698795,2.0,4.75,1,0
NA1_3939242122,GEatcha,Teemo,True,0.515748031496063,0.12167531358203687,False,151584,0,0,2,0,False,0,0,0,0,81452.0,117236.0,28,29,22,19,28,24,0.4963855421686747,0.46853146853146854,0.515748031496063,0.5100334448160535,0.5022421524663677,0.5253333333333333,2.5,2.375,0,0
NA1_3939176279,GEatcha,Teemo,True,0.515748031496063,0.12167531358203687,False,151584,0,0,0,0,False,0,0,0,1,50451.0,133628.0,34,21,23,24,26,32,0.5083333333333333,0.4980237154150198,0.5164835164835165,0.49406688241639696,0.4523809523809524,0.5102040816326531,4.0,2.0,0,0
NA1_3939154069,GEatcha,Malphite,False,0.515748031496063,0.12167531358203687,False,8668,0,1,4,0,False,0,0,0,1,121526.0,94102.0,24,23,26,25,29,27,0.4939516129032258,0.4784172661870504,0.5230769230769231,0.4894067796610169,0.46273291925465837,0.5086705202312138,2.888888888888889,6.0,0,0
NA1_3940250346,Fleshlite,Karthus,True,0.5101214574898786,0.11365695009996617,False,12673,0,0,1,0,False,0,0,1,2,83457.0,67334.0,29,31,19,21,24,22,0.4810606060606061,0.43119266055045874,0.5306122448979592,0.5,0.46564885496183206,0.5255972696245734,4.2,2.4,0,0
NA1_3940194903,Fleshlite,Viego,True,0.5101214574898786,0.11365695009996617,False,42125,1,0,1,1,False,0,0,2,0,76204.0,3711.0,27,24,23,21,20,32,0.4810606060606061,0.46808510638297873,0.7,0.5054945054945055,0.49504950495049505,0.5255972696245734,6.333333333333333,2.0,0,0
NA1_3940182382,Fleshlite,Kayn,True,0.5101214574898786,0.11365695009996617,False,69654,0,0,0,0,False,0,0,2,1,71996.0,33490.0,36,37,17,16,19,19,0.4924406047516199,0.47297297297297297,0.5101214574898786,0.4594594594594595,0.4298642533936652,0.5038610038610039,2.142857142857143,1.4444444444444444,0,1
NA1_3940119082,Fleshlite,Draven,False,0.5101214574898786,0.11365695009996617,False,127757,0,0,2,2,False,0,0,2,0,170742.0,87386.0,32,28,26,28,20,20,0.5064724919093851,0.4810606060606061,0.5101214574898786,0.5025252525252525,0.4752475247524752,0.5617977528089888,1.5555555555555556,2.4,0,0
NA1_3940482399,BadMechanics101,Jhin,False,0.4423076923076923,0.055429335047467276,False,28794,0,0,0,1,False,0,0,1,0,39715.0,57601.0,29,23,27,28,20,29,0.496551724137931,0.3522727272727273,0.5165714285714286,0.49935316946959896,0.4811320754716981,0.5412621359223301,2.142857142857143,3.3333333333333335,0,0
NA1_3940212963,BadMechanics101,Ashe,True,0.4423076923076923,0.055429335047467276,False,137419,0,0,2,1,False,0,0,0,1,78611.0,193306.0,34,39,23,19,15,21,0.45320197044334976,0.4387254901960784,0.5087719298245614,0.4823529411764706,0.4477124183006536,0.49230769230769234,1.7,1.5555555555555556,0,0
NA1_3940158618,BadMechanics101,Ezreal,False,0.4423076923076923,0.055429335047467276,False,49969,0,0,0,1,False,0,0,1,2,80004.0,859216.0,26,28,17,19,35,9,0.4747509684560044,0.42574257425742573,0.5454545454545454,0.5,0.4489795918367347,0.55,2.25,2.125,0,0
NA1_3940163218,BadMechanics101,Lucian,True,0.4423076923076923,0.055429335047467276,False,129276,0,0,0,0,False,0,0,1,1,81092.0,83811.0,37,29,22,24,19,26,0.49382716049382713,0.4423076923076923,0.5175097276264592,0.4884488448844885,0.3142857142857143,0.5,2.125,3.142857142857143,0,0
NA1_3940024257,christoohung,Bard,True,0.47435897435897434,0.06985275631473206,False,171530,0,0,0,1,False,0,0,0,3,90868.0,82876.0,22,21,22,21,35,33,0.5,0.30303030303030304,0.5319148936170213,0.6321160042964554,0.6071428571428571,0.7,2.6,1.5,0,0
NA1_3939938670,christoohung,Bard,True,0.47435897435897434,0.06985275631473206,False,171530,0,0,0,2,False,0,0,0,0,90868.0,103270.0,32,30,22,31,24,20,0.5,0.30303030303030304,0.5319148936170213,0.4302832244008714,0.34782608695652173,0.5850340136054422,2.6,1.3636363636363635,0,0
NA1_3939940438,christoohung,Darius,False,0.47435897435897434,0.06985275631473206,False,353154,0,0,0,2,False,0,0,2,0,81425.0,1649988.0,36,35,22,20,26,22,0.5036023054755043,0.47435897435897434,0.5319148936170213,0.4782608695652174,0.42857142857142855,0.5714285714285714,1.5454545454545454,3.875,0,0
NA1_3938830767,christoohung,Morgana,False,0.47435897435897434,0.06985275631473206,False,23548,0,0,0,1,False,0,0,1,0,81700.0,81871.0,29,22,24,18,27,35,0.48869752421959095,0.4246575342465753,0.6,0.4919499105545617,0.4393939393939394,0.4965034965034965,2.6,3.857142857142857,0,0
NA1_3940678471,LemonPancakes,Jhin,False,0.5302013422818792,0.1451611592564764,False,69515,0,0,0,0,False,0,0,1,0,75501.0,429295.0,34,25,18,18,30,20,0.5177800100452035,0.2727272727272727,0.5302013422818792,0.48478453502471786,0.4768211920529801,0.5483870967741935,2.4444444444444446,1.7692307692307692,0,0
NA1_3940693407,LemonPancakes,Jhin,False,0.5302013422818792,0.1451611592564764,False,69515,0,0,0,3,False,0,0,1,1,86755.0,18899.0,29,27,19,25,32,26,0.5302013422818792,0.45454545454545453,0.5352697095435685,0.5148221343873518,0.4074074074074074,0.532608695652174,2.8,3.142857142857143,0,0
NA1_3940618985,LemonPancakes,Jhin,False,0.5302013422818792,0.1451611592564764,False,69515,0,1,2,2,False,0,0,0,0,3412975.0,48753.0,28,24,19,24,29,34,0.5133579253297563,0.45454545454545453,0.5302013422818792,0.5128205128205128,0.4358108108108108,0.5352564102564102,2.75,11.5,0,0
NA1_3940644420,LemonPancakes,Jhin,True,0.5302013422818792,0.1451611592564764,False,69515,0,0,0,0,False,0,0,1,2,70727.0,57260.0,30,26,26,20,31,28,0.5226262626262627,0.5135135135135135,0.5302013422818792,0.5021898214879699,0.4871382636655949,0.5172413793103449,0.625,2.0,0,2
NA1_3940545167,chillursmexya55,Kayn,False,0.48717948717948717,0.09815858010671599,False,73204,0,0,0,1,False,0,0,0,1,35343.0,54134.0,29,30,20,14,30,15,0.48717948717948717,0.45989304812834225,0.5309734513274337,0.49261083743842365,0.4766355140186916,0.6190476190476191,3.6,3.1666666666666665,0,0
NA1_3940541758,chillursmexya55,Katarina,False,0.48717948717948717,0.09815858010671599,False,30103,0,0,0,2,False,0,0,0,1,8997.0,5228.0,31,30,18,20,27,30,0.49836065573770494,0.48717948717948717,0.5129533678756477,0.49562363238512036,0.4722753346080306,0.5100250626566416,2.2222222222222223,2.4166666666666665,0,0
NA1_3940327087,chillursmexya55,Katarina,False,0.48717948717948717,0.09815858010671599,False,30103,0,0,0,1,False,0,0,0,1,76329.0,48076.0,26,32,21,22,30,28,0.48770491803278687,0.4738095238095238,0.5,0.47191011235955055,0.35714285714285715,0.4888888888888889,2.727272727272727,3.8333333333333335,0,0
NA1_3939277380,chillursmexya55,Irelia,True,0.48717948717948717,0.09815858010671599,False,12132,0,0,0,1,False,0,0,0,0,82339.0,147455.0,32,29,22,14,18,16,0.4943820224719101,0.4805194805194805,0.5625,0.5135706063935541,0.4636363636363636,0.5384615384615384,1.8571428571428572,1.5,0,0
NA1_3940255946,DrTriceratops,Yone,False,0.5016835016835017,0.13934121422878612,False,3248,0,1,0,0,False,0,0,2,1,147348.0,54069.0,30,31,24,18,27,24,0.48945147679324896,0.4763636363636364,0.5117647058823529,0.5,0.49032258064516127,0.5384615384615384,0.8181818181818182,5.0,0,0
NA1_3940281407,DrTriceratops,DrMundo,True,0.5016835016835017,0.13934121422878612,False,17915,0,0,1,0,False,0,0,1,1,76698.0,175574.0,25,35,23,21,24,20,0.5016835016835017,0.4717607973421927,0.5146198830409356,0.5032679738562091,0.48484848484848486,0.5384615384615384,2.375,2.5714285714285716,0,0
NA1_3938241077,DrTriceratops,Poppy,True,0.5016835016835017,0.13934121422878612,False,8385,0,0,2,0,False,0,0,0,2,118594.0,126168.0,31,31,19,28,24,25,0.48027444253859347,0.46875,0.5016835016835017,0.4489795918367347,0.38235294117647056,0.5248868778280543,2.5,3.0,0,0
NA1_3938148760,DrTriceratops,DrMundo,True,0.5016835016835017,0.13934121422878612,False,17915,0,0,1,1,False,0,0,0,0,147348.0,76725.0,33,31,18,21,22,24,0.5016835016835017,0.4753521126760563,0.5089641434262948,0.4973404255319149,0.47863247863247865,0.5438247011952191,2.2777777777777777,1.3571428571428572,0,0
NA1_3940186725,1800DEBORAH,Rumble,False,0.4763636363636364,0.18382300988696448,False,276,0,0,1,0,False,0,1,1,1,86435.0,73259.0,28,38,25,18,28,17,0.4763636363636364,0.4675324675324675,0.518918918918919,0.5060728744939271,0.45161290322580644,0.525,3.8333333333333335,1.0,0,0
NA1_3940193302,1800DEBORAH,Sylas,False,0.4763636363636364,0.18382300988696448,False,13422,0,0,0,0,False,1,0,2,0,62627.0,921750.0,31,27,30,28,25,24,0.4763636363636364,0.4166666666666667,0.4954682779456193,0.5115979381443299,0.4742268041237113,0.6538461538461539,2.7,2.6666666666666665,0,0
NA1_3940340335,yodude6,Senna,False,0.5234899328859061,0.11745448340577476,False,21234,0,1,1,1,False,0,0,1,0,123412.0,9861.0,23,30,14,20,24,32,0.4883720930232558,0.4675925925925926,0.5234899328859061,0.5034293552812071,0.30303030303030304,0.5283687943262412,1.0,6.0,0,0
NA1_3939940020,yodude6,Poppy,False,0.5234899328859061,0.11745448340577476,False,12119,0,0,0,0,False,0,0,3,2,6660.0,371330.0,23,32,24,22,31,28,0.4878048780487805,0.43023255813953487,0.5234899328859061,0.5082482325216024,0.49146757679180886,0.5221238938053098,1.8888888888888888,3.4,0,0
NA1_3939733445,yodude6,Kayn,False,0.5234899328859061,0.11745448340577476,False,45530,0,0,0,0,False,0,0,2,0,177477.0,432460.0,30,32,19,26,30,21,0.510989010989011,0.48120300751879697,0.5320754716981132,0.5056949007955872,0.48917748917748916,0.5074626865671642,2.0,3.6666666666666665,0,0
NA1_3927047915,spanksfordinner,Volibear,True,0.4916864608076009,0.12334053369858122,False,127930,0,0,0,1,False,0,0,0,1,957457.0,124715.0,36,35,20,23,24,21,0.49646107178968657,0.484375,0.5150501672240803,0.48807631160572335,0.45985401459854014,0.5480225988700564,4.0,2.3333333333333335,0,0
NA1_3927016207,spanksfordinner,DrMundo,False,0.4916864608076009,0.12334053369858122,False,47298,1,0,1,0,False,0,0,2,1,957457.0,59954.0,25,26,23,21,29,27,0.49830508474576274,0.4916864608076009,0.5490196078431373,0.5034802784222738,0.49404761904761907,0.5668789808917197,6.333333333333333,1.1428571428571428,0,0
NA1_3927013993,spanksfordinner,DrMundo,True,0.4916864608076009,0.12334053369858122,False,47298,0,0,0,0,False,0,0,1,1,957457.0,497075.0,14,34,18,25,20,29,0.4918032786885246,0.4676724137931034,0.5424528301886793,0.49122807017543857,0.47802197802197804,0.529126213592233,1.75,1.6666666666666667,0,0
NA1_3940310404,FettMo,Brand,False,0.4804270462633452,0.11529087614390092,False,219114,0,0,1,3,False,0,0,4,0,54889.0,67102.0,29,30,20,23,28,27,0.49523809523809526,0.4246575342465753,0.5370370370370371,0.4765625,0.415929203539823,0.49306930693069306,1.7142857142857142,0.8888888888888888,0,0
NA1_3940262934,FettMo,Brand,False,0.4804270462633452,0.11529087614390092,False,219114,0,0,0,1,False,0,0,1,0,82120.0,73485.0,32,26,17,21,23,31,0.5095057034220533,0.4804270462633452,0.5490196078431373,0.5,0.4931506849315068,0.5032679738562091,1.3076923076923077,2.3636363636363638,0,0
NA1_3940261709,FettMo,Senna,False,0.4804270462633452,0.11529087614390092,False,28791,0,0,0,0,False,0,0,2,0,29339.0,84447.0,32,30,19,23,26,19,0.5181818181818182,0.4804270462633452,0.5652173913043478,0.49044585987261147,0.38636363636363635,0.6296296296296297,1.3076923076923077,4.5,0,0
NA1_3940372537,VictorAlfredo,Nami,False,0.49298597194388777,0.11389147753760757,False,62559,0,0,0,2,False,2,0,1,1,62611.0,156390.0,25,24,17,26,30,34,0.49298597194388777,0.4782608695652174,0.5134228187919463,0.5130072840790842,0.4959514170040486,0.5979381443298969,1.4444444444444444,2.3846153846153846,0,0
NA1_3940360759,VictorAlfredo,Veigar,True,0.49298597194388777,0.11389147753760757,False,56595,0,0,0,1,False,1,0,0,2,141993.0,89517.0,34,27,20,25,25,26,0.49298597194388777,0.4537037037037037,0.5154394299287411,0.49259757738896365,0.4816053511705686,0.5008431703204047,4.5,2.4444444444444446,0,1
NA1_3940259240,VictorAlfredo,Ezreal,False,0.49298597194388777,0.11389147753760757,False,542989,0,0,1,2,False,0,0,3,0,152365.0,332336.0,33,22,23,17,24,23,0.48783977110157367,0.46285714285714286,0.509090909090909,0.4810126582278481,0.4375,0.48739495798319327,2.6666666666666665,3.5,0,0
NA1_3939273373,VictorAlfredo,Kaisa,True,0.49298597194388777,0.11389147753760757,False,65444,0,0,2,0,False,1,2,0,1,164506.0,103677.0,34,32,26,24,20,28,0.49298597194388777,0.4659949622166247,0.5343511450381679,0.49710982658959535,0.4731182795698925,0.5030581039755352,4.0,2.0,0,0
NA1_3940330968,FlavienBouchard,Sona,False,0.48291571753986334,0.10270474804112813,True,7030,0,0,1,1,False,0,2,1,1,17628.0,85875.0,27,21,20,13,32,20,0.48291571753986334,0.4739583333333333,0.5833333333333334,0.5037037037037037,0.44366197183098594,0.5422535211267606,2.5555555555555554,1.4285714285714286,0,0
NA1_3940288181,FlavienBouchard,Sona,True,0.48291571753986334,0.10270474804112813,True,7030,0,0,0,0,False,0,0,0,1,87757.0,59735.0,26,26,15,25,36,16,0.5081081081081081,0.391304347826087,0.5308641975308642,0.49407114624505927,0.39644970414201186,0.582089552238806,2.5555555555555554,2.0,1,0
NA1_3940285129,FlavienBouchard,Sona,True,0.48291571753986334,0.10270474804112813,True,7030,0,0,1,0,False,0,0,1,2,95530.0,683277.0,37,28,18,22,24,31,0.48291571753986334,0.37142857142857144,0.5221112696148359,0.48854961832061067,0.4679245283018868,0.5449101796407185,2.5555555555555554,2.0,0,0
NA1_3940267112,Addicted808,Nocturne,True,0.4817073170731707,0.0842650532869252,False,4095,0,0,1,1,False,0,0,0,1,111572.0,84153.0,33,32,18,17,28,27,0.4817073170731707,0.42201834862385323,0.5945945945945946,0.4966722129783694,0.3787878787878788,0.5466666666666666,1.8571428571428572,2.25,1,0
NA1_3940196834,Addicted808,Nocturne,True,0.4817073170731707,0.0842650532869252,False,4095,0,0,0,0,False,0,0,0,0,69737.0,171136.0,31,26,24,26,23,23,0.48514851485148514,0.4,0.5,0.4769776570048309,0.43478260869565216,0.4864864864864865,2.0,2.0,0,0
NA1_3940195443,Addicted808,JarvanIV,True,0.4817073170731707,0.0842650532869252,False,7944,0,0,0,0,False,0,0,0,1,69737.0,271284.0,24,29,29,23,28,26,0.48514851485148514,0.4,0.5,0.5117440841367221,0.4675090252707581,0.5371428571428571,2.0,0.6666666666666666,0,0
NA1_3940211293,Addicted808,XinZhao,True,0.4817073170731707,0.0842650532869252,False,47734,0,0,0,0,False,0,0,0,2,69737.0,136311.0,31,30,26,18,23,26,0.4817073170731707,0.4,0.4918032786885246,0.339067055393586,0.2,0.478134110787172,2.0,1.6666666666666667,0,0
NA1_3940477729,Richoes9,Samira,False,0.4583333333333333,0.1075950351181334,False,38153,0,0,1,2,False,0,1,1,0,65450.0,74165.0,23,28,19,18,35,27,0.516209476309227,0.4583333333333333,0.5170068027210885,0.501131221719457,0.4878640776699029,0.5135135135135135,1.3,2.5,0,0
NA1_3940257643,Richoes9,Kindred,True,0.4583333333333333,0.1075950351181334,False,38966,0,0,1,0,False,0,0,3,0,67225.0,539687.0,31,31,18,26,25,24,0.5030487804878049,0.4583333333333333,0.5050505050505051,0.4725848563968668,0.44871794871794873,0.5123152709359606,1.4444444444444444,3.3,0,1
NA1_3940674097,KUMHODONG,Velkoz,True,0.5045317220543807,0.05292794625494057,False,135111,0,0,0,0,False,0,0,0,2,170541.0,206457.0,36,30,21,23,23,25,0.5094890510948905,0.44565217391304346,0.5429553264604811,0.4891304347826087,0.40625,0.5434782608695652,2.6666666666666665,2.4,0,1
NA1_3940558605,KUMHODONG,Leona,False,0.5045317220543807,0.05292794625494057,False,199533,0,0,0,0,False,0,0,1,1,165076.0,71052.0,25,21,24,29,31,35,0.5022026431718062,0.4821173104434907,0.5419847328244275,0.5041095890410959,0.448,0.5172413793103449,2.6666666666666665,2.5,0,1
NA1_3940545786,KUMHODONG,Maokai,False,0.5045317220543807,0.05292794625494057,False,69264,0,0,0,0,False,0,0,2,1,83340.0,33313.0,29,29,25,20,22,31,0.5045317220543807,0.39194139194139194,0.5165562913907285,0.4948186528497409,0.4843304843304843,0.5212435233160622,2.6666666666666665,2.3333333333333335,0,0
NA1_3940471409,KUMHODONG,Maokai,False,0.5045317220543807,0.05292794625494057,False,69264,0,0,2,1,False,0,0,0,1,43248.0,72981.0,39,31,25,17,22,28,0.5045317220543807,0.4963680387409201,0.5555555555555556,0.5,0.48091603053435117,0.5111111111111111,2.6666666666666665,4.0,0,0
NA1_3940388993,KUMHODONG,Lulu,False,0.5045317220543807,0.05292794625494057,False,5525,0,0,0,0,False,0,1,1,0,334420.0,83551.0,30,28,28,27,26,24,0.4658119658119658,0.3148148148148148,0.5116279069767442,0.49759615384615385,0.48936170212765956,0.5191489361702127,2.6666666666666665,3.142857142857143,0,0
NA1_3940601908,7ftCrackhead,Gwen,True,0.38461538461538464,0.09782062945015986,True,17505,0,0,1,0,False,0,1,0,2,69385.0,9094.0,27,25,20,18,29,19,0.5068119891008175,0.38461538461538464,0.5333333333333333,0.515527950310559,0.4696485623003195,0.5320197044334976,3.6666666666666665,1.25,0,0
NA1_3940565986,7ftCrackhead,Gwen,False,0.38461538461538464,0.09782062945015986,True,17505,0,0,1,0,False,0,0,0,1,64466.0,50639.0,31,18,24,12,25,15,0.46710526315789475,0.38461538461538464,0.5266903914590747,0.47928994082840237,0.4564102564102564,0.5517241379310345,2.375,4.222222222222222,0,1
NA1_3940461528,7ftCrackhead,Gwen,True,0.38461538461538464,0.09782062945015986,True,17505,0,0,1,0,False,0,0,1,0,71159.0,94080.0,39,27,17,22,22,33,0.5,0.38461538461538464,0.5175097276264592,0.5076297049847406,0.46511627906976744,0.5664335664335665,1.75,1.0,0,0
NA1_3940267787,timeXYZ,Viego,False,0.5149700598802395,0.0985409343125998,False,15407,0,0,0,0,False,0,0,0,0,25075.0,66992.0,32,31,24,28,16,22,0.5149700598802395,0.49640287769784175,0.5254730713245997,0.49921507064364207,0.4699248120300752,0.5084745762711864,4.333333333333333,1.6666666666666667,0,0
NA1_3940272307,timeXYZ,Viego,True,0.5149700598802395,0.0985409343125998,False,15407,0,0,2,2,False,0,1,0,1,144816.0,99399.0,24,35,25,21,25,20,0.4694835680751174,0.38666666666666666,0.5209580838323353,0.449438202247191,0.4426229508196721,0.5159235668789809,1.4,3.3333333333333335,0,1
NA1_3940281533,timeXYZ,Viego,True,0.5149700598802395,0.0985409343125998,False,15407,0,0,1,0,False,0,1,1,2,48763.0,3499.0,27,28,21,27,30,29,0.5149700598802395,0.4489795918367347,0.5348837209302325,0.5,0.47002398081534774,0.5105263157894737,1.7142857142857142,0.875,0,0
NA1_3940176834,timeXYZ,Ekko,False,0.5149700598802395,0.0985409343125998,False,220397,0,0,1,0,False,0,1,1,0,75553.0,82938.0,30,36,23,19,26,19,0.5074349442379182,0.3805309734513274,0.5209580838323353,0.5063520871143375,0.44086021505376344,0.5270935960591133,4.5,3.142857142857143,0,0
NA1_3940408044,toomt,Ahri,False,0.543778801843318,0.08324867976422616,False,139621,0,1,0,1,True,0,1,1,1,1587220.0,236836.0,36,37,22,15,21,20,0.4222222222222222,0.391304347826087,0.543778801843318,0.5260273972602739,0.4757834757834758,0.5494505494505495,1.0,9.0,2,0
NA1_3940242894,toomt,Lux,True,0.543778801843318,0.08324867976422616,False,315499,0,0,1,1,True,0,0,0,1,20296.0,41774.0,31,26,21,24,23,31,0.5,0.46835443037974683,0.543778801843318,0.46511627906976744,0.4339622641509434,0.5038363171355499,0.8571428571428571,2.3333333333333335,1,0
NA1_3940182742,toomt,Lux,True,0.543778801843318,0.08324867976422616,False,315499,0,0,0,0,True,0,1,0,1,93361.0,86021.0,29,34,18,22,30,18,0.5106382978723404,0.4819277108433735,0.5686274509803921,0.49099099099099097,0.48739495798319327,0.5131195335276968,1.5714285714285714,1.8,1,0
NA1_3939345755,Ethangel,Sett,True,0.4975369458128079,0.09522259703998383,False,6013,0,1,1,1,False,0,0,1,2,177198.0,167306.0,30,34,26,20,23,20,0.5059171597633136,0.4975369458128079,0.5625,0.4782608695652174,0.41605839416058393,0.5142857142857142,2.0,6.0,0,0
NA1_3939352746,Ethangel,Vayne,False,0.4975369458128079,0.09522259703998383,False,135984,0,0,1,0,False,0,0,0,1,110066.0,155306.0,32,32,20,24,22,24,0.4975369458128079,0.47706422018348627,0.5384615384615384,0.5102040816326531,0.46078431372549017,0.65,2.0,4.0,0,0
NA1_3939061343,Ethangel,Tristana,False,0.4975369458128079,0.09522259703998383,False,58032,0,0,2,0,False,0,1,1,2,38897.0,33013.0,27,38,22,17,29,20,0.4975369458128079,0.47368421052631576,0.5209580838323353,0.4658119658119658,0.4519230769230769,0.5027322404371585,2.0,3.3333333333333335,0,0
NA1_3940159648,Stogs,Ezreal,True,0.4827586206896552,0.03835577346123301,False,82042,0,0,1,0,False,0,0,0,0,16678.0,69213.0,28,32,22,18,26,29,0.5276073619631901,0.4827586206896552,0.6,0.4881889763779528,0.4461538461538462,0.5072463768115942,2.5,3.0,0,0
NA1_3940109632,Stogs,Udyr,True,0.4827586206896552,0.03835577346123301,False,65014,0,0,0,0,False,0,0,2,2,56166.0,126317.0,31,31,18,22,24,19,0.4967741935483871,0.48158640226628896,0.5070422535211268,0.4978902953586498,0.4,0.5294117647058824,2.25,1.3076923076923077,0,0
NA1_3940114201,Stogs,Lulu,True,0.4827586206896552,0.03835577346123301,False,9533,0,0,3,0,False,0,0,0,2,16678.0,85579.0,28,41,23,24,29,21,0.49279538904899134,0.4786729857819905,0.5422535211267606,0.4627659574468085,0.44086021505376344,0.5111731843575419,4.5,0.8,0,0
NA1_3937713805,Stogs,Tryndamere,True,0.4827586206896552,0.03835577346123301,False,35500,0,0,1,1,False,1,0,2,2,240334.0,151601.0,32,32,25,20,20,29,0.48404255319148937,0.4613259668508287,0.5003489183531054,0.5026178010471204,0.4896551724137931,0.5198329853862212,1.6666666666666667,2.142857142857143,0,0
NA1_3933019551,Stogs,Tryndamere,False,0.4827586206896552,0.03835577346123301,False,35500,0,0,1,0,False,0,0,1,1,60466.0,84718.0,43,27,19,15,21,32,0.4827586206896552,0.4367816091954023,0.4920368818105616,0.4375,0.37142857142857144,0.4908485856905158,1.0833333333333333,4.5,1,0
NA1_3940733234,OdinWarHammer,Trundle,False,0.47869674185463656,0.08263188467057515,False,35668,0,1,2,3,False,0,0,0,0,2825.0,54100.0,28,36,22,14,28,22,0.5,0.47869674185463656,0.5263157894736842,0.5348837209302325,0.47435897435897434,0.5842696629213483,0.8571428571428571,4.8,0,0
NA1_3940717075,OdinWarHammer,Nasus,False,0.47869674185463656,0.08263188467057515,False,86216,0,0,1,2,False,0,0,1,1,8649.0,61337.0,28,21,19,22,32,29,0.4924698795180723,0.4583333333333333,0.5344827586206896,0.5072463768115942,0.4763779527559055,0.5483870967741935,1.5,4.4,0,0
NA1_3940674236,OdinWarHammer,Nasus,True,0.47869674185463656,0.08263188467057515,False,86216,0,0,2,1,False,1,1,0,1,507465.0,49653.0,30,29,20,25,26,23,0.48068669527896996,0.44696969696969696,0.5367965367965368,0.49318801089918257,0.4864864864864865,0.5046439628482973,2.1666666666666665,4.4,0,0
NA1_3940641279,OdinWarHammer,Quinn,True,0.47869674185463656,0.08263188467057515,False,9581,0,1,2,2,False,0,1,0,1,104890.0,14149.0,30,36,15,21,24,18,0.4835164835164835,0.46366782006920415,0.5115740740740741,0.5,0.47126436781609193,0.5339105339105339,1.5714285714285714,5.0,0,0
NA1_3940558459,OdinWarHammer,Quinn,True,0.47869674185463656,0.08263188467057515,False,9581,0,0,1,2,False,0,0,0,2,72859.0,287362.0,31,28,23,27,23,24,0.5,0.47869674185463656,0.5136363636363637,0.4852941176470588,0.40425531914893614,0.5247813411078717,1.8333333333333333,2.2,0,0
